finish_id,title,finish_date,calendar_finish_ref,local_file_path,local_file_match_score,local_file_match_hint,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,external_word_count_notes,metadata_page_count,metadata_word_estimate,metadata_source,chosen_word_count,word_count_source,word_count_confidence,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local
finish_0090,there is no anti-memetic division,2024-08-24,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/There Is No Antimemetics Division/There Is No Antimemetics Division.epub,100.0,There Is No Antimemetics Division.html,59283.0,59496.0,213.0,epub_spine_body_sections,,,,,253.0,69575.0,golden_master_multi_source.csv,59283.0,local_file_word_count,high,,,
finish_0091,consider the lobster,2024-08-27,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/David Foster Wallace - Consider the Lobster and Ot/David Foster Wallace - Consider the Lobster and.pdf,90.0,consider the lobster,142712.0,145987.0,3275.0,pdf_repeated_header_footer_body_pages,,,,,,,,142712.0,local_file_word_count,high,,,
finish_0092,the last interview,2024-08-28,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/David Foster Wallace/David Foster Wallace.epub,90.0,David Foster Wallace the last interview,27863.0,27966.0,103.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,27863.0,local_file_word_count,high,,,
finish_0093,A Supposedly Fun Thing I'll Never Do Again,2024-09-04,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/A Supposedly Fun Thing I_ll Never Do Again/A Supposedly Fun Thing I_ll Never Do Again.epub,100.0,A Supposedly Fun Thing I_ll Never Do Again.html,151292.0,151293.0,1.0,epub_spine_body_sections,,,,,353.0,97075.0,golden_master_multi_source.csv,151292.0,local_file_word_count,high,,,
finish_0094,The Oxford Book of Short Stories,2024-09-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Oxford Book of Short Stories/The Oxford Book of Short Stories.epub,100.0,The Oxford Book of Short Stories,231362.0,231363.0,1.0,epub_spine_body_sections,all_non_front_sections_reclassified_as_body,,,,547.0,150425.0,golden_master_multi_source.csv,231362.0,local_file_word_count,high,,,
finish_0095,Red Plenty,2024-09-19,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Red Plenty/Red Plenty.epub,100.0,Red Plenty,141066.0,172213.0,31147.0,epub_spine_body_sections,,,,,434.0,119350.0,golden_master_multi_source.csv,141066.0,local_file_word_count,high,,,
finish_0096,The innocence of Father Brown,2024-09-25,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The innocence of Father Brown/The innocence of Father Brown.epub,100.0,The innocence of Father Brown,83563.0,83772.0,209.0,epub_spine_body_sections,,,,,208.0,57200.0,golden_master_multi_source.csv,83563.0,local_file_word_count,high,,,
finish_0097,hitlers uranium club,2024-10-02,,/Users/clarkbenham/side_projects/data/Books/Hitler’s Uranium Club_ The Secret Recordings at Farm Hall - Jeremy Bernstein.pdf,100.0,Hitler’s Uranium Club_ The Secret Recordings at Farm Hall - Jeremy Bernstein.pdf,207435.0,211108.0,3673.0,pdf_repeated_header_footer_body_pages,,,,,,,,207435.0,local_file_word_count,high,,,
finish_0098,Brief Interviews with Hideous Men,2024-10-09,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Brief Interviews with Hideous Men/Brief Interviews with Hideous Men.epub,100.0,Brief Interviews with Hideous Men,109804.0,109940.0,136.0,epub_spine_body_sections,,,,,281.0,77275.0,golden_master_multi_source.csv,109804.0,local_file_word_count,high,,,
finish_0099,the religion war,2024-10-09,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0100,self help is like a vaccine,2024-10-11,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Self-Help Is Like a Vaccine_ Essays on Living Bett/Self-Help Is Like a Vaccine_ Essays on Living Bett.epub,100.0,Self-Help Is Like a Vaccine_ Essays on Living Bett.html,34342.0,34712.0,370.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,34342.0,local_file_word_count,high,,,
finish_0101,the goal,2024-10-12,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Goal_ A Process of Ongoing Improvement/The Goal_ A Process of Ongoing Improvement.epub,100.0,The Goal_ A Process of Ongoing Improvement.html,143587.0,143785.0,198.0,epub_spine_body_sections,,102000.0,https://www.readinglength.com/work/WbLKyCZ,ReadingLength online-search estimate; rough guess; 25th anniversary edition may differ from the local EPUB.,,,,143587.0,local_file_word_count,high,-41587.0,-0.2896292839881048,0.2896292839881048
finish_0102,situational awareness,2024-10-17,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0103,The Doomsday Machine,2024-10-24,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Doomsday Machine/The Doomsday Machine.epub,100.0,The Doomsday Machine,139990.0,170223.0,30233.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,139990.0,local_file_word_count,high,,,
finish_0104,into the aquarium,2024-10-25,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0105,How to Fail at Almost Everything and Still Win Big,2024-10-31,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/How to Fail at Almost Everything and Still Win Big/How to Fail at Almost Everything and Still Win Big.epub,100.0,How to Fail at Almost Everything and Still Win Big,82597.0,88438.0,5841.0,epub_spine_body_sections,,,,,248.0,68200.0,golden_master_multi_source.csv,82597.0,local_file_word_count,high,,,
finish_0106,metropolis man,2024-11-08,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0107,IMPRO Improvisation and the Theatre,2024-11-09,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/IMPRO Improvisation and the Theatre/IMPRO Improvisation and the Theatre.epub,100.0,IMPRO Improvisation and the Theatre,86008.0,86272.0,264.0,epub_spine_body_sections,,,,,208.0,57200.0,golden_master_multi_source.csv,86008.0,local_file_word_count,high,,,
finish_0108,Downfall,2024-11-17,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Downfall/Downfall.epub,100.0,Downfall,55612.0,66362.0,10750.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,55612.0,local_file_word_count,high,,,
finish_0109,Designing Machine Learning Systems,2024-11-21,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Designing Machine Learning Systems/Designing Machine Learning Systems.epub,100.0,Designing Machine Learning Systems,130648.0,137549.0,6901.0,epub_spine_body_sections,,,,,386.0,106150.0,golden_master_multi_source.csv,130648.0,local_file_word_count,high,,,
finish_0110,"Declare_ A novel - Powers, Tim.pdf",2024-11-28,,"/Users/clarkbenham/side_projects/data/Books/Declare_ A novel - Powers, Tim.pdf",100.0,"Declare_ A novel - Powers, Tim.pdf",212326.0,212506.0,180.0,pdf_repeated_header_footer_body_pages,,,,,528.0,145200.0,golden_master_multi_source.csv,212326.0,local_file_word_count,high,,,
finish_0111,htwww,2024-12-11,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0112,machine learning engineering,2024-12-12,,/Users/clarkbenham/side_projects/data/Books/Machine Learning Engineering - Andriy Burkov - (2020).pdf,100.0,Machine Learning Engineering - Andriy Burkov - (2020).pdf,106950.0,107355.0,405.0,pdf_repeated_header_footer_body_pages,,,,,301.0,82775.0,golden_master_multi_source.csv,106950.0,local_file_word_count,high,,,
finish_0113,nonviolent communication,2024-12-17,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Nonviolent Communication_ A Language of Life_ Life/Nonviolent Communication_ A Language of Life_ Life.epub,100.0,Nonviolent Communication_ A Language of Life_ Life.html,77611.0,77612.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,77611.0,local_file_word_count,high,,,
finish_0114,the art of military innovation,2024-12-19,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Art of Military Innovation Lessons from the Is/The Art of Military Innovation Lessons from the Is.epub,100.0,The Art of Military Innovation Lessons from the Is.html,117126.0,117127.0,1.0,epub_spine_body_sections,all_non_front_sections_reclassified_as_body,,,,,,golden_master_multi_source.csv,117126.0,local_file_word_count,high,,,
finish_0115,Kipling by Harold bloom,2024-12-23,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0116,Ms Dalloway,2025-01-01,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0117,Apollo: The Race to the Moon,2025-01-02,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Apollo_ The Race to the Moon/Apollo_ The Race to the Moon.epub,100.0,Apollo: The Race to the Moon,201215.0,201859.0,644.0,epub_spine_body_sections,,,,,512.0,140800.0,golden_master_multi_source.csv,201215.0,local_file_word_count,high,,,
finish_0118,best of Isaac Asimov,2025-01-10,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Microsoft Word - Best of Isaac Asimov, The - Isaac/Microsoft Word - Best of Isaac Asimov, The - Isaac.epub",100.0,"Microsoft Word - Best of Isaac Asimov, The - Isaac.html",113961.0,113962.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,113961.0,local_file_word_count,high,,,
finish_0119,parkinson's law,2025-01-15,,"/Users/clarkbenham/side_projects/data/Books/Parkinson’s Law, and Other Studies in Administration-Cyril Northcote Parkinson - Houghton Mifflin (1957).pdf",100.0,"Parkinson’s Law, and Other Studies in Administration-Cyril Northcote Parkinson - Houghton Mifflin (1957).pdf",28939.0,29045.0,106.0,pdf_repeated_header_footer_body_pages,,,,,140.0,38500.0,golden_master_multi_source.csv,28939.0,local_file_word_count,high,,,
finish_0120,how to succeed at business without really trying,2025-01-16,,"/Users/clarkbenham/side_projects/data/Books/How to Succeed in Business Without Really Trying - Shepherd Mead - (1952, Simon and Schuster).pdf",100.0,"How to Succeed in Business Without Really Trying - Shepherd Mead - (1952, Simon and Schuster).pdf",21457.0,22124.0,667.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,21457.0,local_file_word_count,high,,,
finish_0121,Life and Fate,2025-01-22,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Life and Fate/Life and Fate.epub,100.0,Life and Fate,337014.0,337300.0,286.0,epub_spine_body_sections,,220000.0,https://www.readinglength.com/book/BRhPVDd,ReadingLength online-search estimate; rough guess.,487.0,133925.0,golden_master_multi_source.csv,337014.0,local_file_word_count,high,-117014.0,-0.3472081278522554,0.3472081278522554
finish_0122,Monday Starts on Saturday,2025-01-27,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Monday Starts on Saturday/Monday Starts on Saturday.epub,100.0,Monday Starts on Saturday,86555.0,86756.0,201.0,epub_spine_body_sections,,,,,304.0,83600.0,golden_master_multi_source.csv,86555.0,local_file_word_count,high,,,
finish_0123,Kelly my share of it all,2025-01-28,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Kelly/Kelly.epub,100.0,Kelly.html,69319.0,69433.0,114.0,epub_spine_body_sections,,,,,,,new_books_to_rate_2026_enriched.csv,69319.0,local_file_word_count,high,,,
finish_0124,Atomic Habits,2025-02-01,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Atomic Habits/Atomic Habits.epub,100.0,Atomic Habits,62708.0,80712.0,18004.0,epub_spine_body_sections,,51925.0,https://www.readinglength.com/book/BDlao2D,ReadingLength online-search estimate based on audiobook length.,322.0,88550.0,golden_master_multi_source.csv,62708.0,local_file_word_count,high,-10783.0,-0.17195573132614658,0.17195573132614658
finish_0125,rlhf,2025-02-03,,/Users/clarkbenham/side_projects/data/Books/Reinforcement Learning from Human Feedback_ jun 11_ A short introduction to RLHF and post-training focused on language models - Nathan Lambert.pdf,82.0,rlhf,47606.0,48371.0,765.0,pdf_repeated_header_footer_body_pages,,,,,,,,47606.0,local_file_word_count,high,,,
finish_0126,micro-services,2025-02-09,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0127,the mind body prescription,2025-02-20,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0128,screwtape letters,2025-03-05,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Screwtape Letters/The Screwtape Letters.epub,100.0,The Screwtape Letters.html,31129.0,31324.0,195.0,epub_spine_body_sections,,40000.0,https://www.readinglength.com/work/WPCt7r2,ReadingLength online-search estimate; rough guess.,160.0,44000.0,golden_master_multi_source.csv,31129.0,local_file_word_count,high,8871.0,0.2849754248449998,0.2849754248449998
finish_0129,the great divorce,2025-03-06,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/lewis-c-s-the-great-divorce#keep#/lewis-c-s-the-great-divorce#keep#.pdf,100.0,lewis-c-s-the-great-divorce#keep#.pdf,29379.0,29379.0,0.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,29379.0,local_file_word_count,high,,,
finish_0130,the pale king,2025-03-21,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Pale King_ An Unfinished Novel/The Pale King_ An Unfinished Novel.epub,100.0,The Pale King_ An Unfinished Novel.html,212632.0,213241.0,609.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,212632.0,local_file_word_count,high,,,
finish_0131,the Oxford book of essays,2025-03-22,,/Users/clarkbenham/side_projects/data/Books/The Oxford Book of Essays-John J. Gross - Oxford University Press (1991).pdf,100.0,The Oxford Book of Essays-John J. Gross - Oxford University Press (1991).pdf,283993.0,284186.0,193.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,283993.0,local_file_word_count,high,,,
finish_0132,12 rules for life,2025-03-23,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/12 Rules for Life_ An Antidote to Chaos/12 Rules for Life_ An Antidote to Chaos.epub,100.0,12 Rules for Life_ An Antidote to Chaos.html,142469.0,151490.0,9021.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,142469.0,local_file_word_count,high,,,
finish_0133,the pentagon wars,2025-03-31,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Pentagon Wars_ Reformers Challenge the Old Gua/The Pentagon Wars_ Reformers Challenge the Old Gua.epub,100.0,The Pentagon Wars_ Reformers Challenge the Old Gua.html,121017.0,135747.0,14730.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,121017.0,local_file_word_count,high,,,
finish_0134,you just dont understand,2025-04-18,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/You Just Don_t Understand/You Just Don_t Understand.epub,100.0,You Just Don_t Understand.html,108691.0,108821.0,130.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,108691.0,local_file_word_count,high,,,
finish_0135,on China,2025-04-19,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/On China/On China.epub,100.0,on China,167056.0,188154.0,21098.0,epub_spine_body_sections,,146500.0,https://www.readinglength.com/book/BnlFc4Y,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,167056.0,local_file_word_count,high,-20556.0,-0.12304855856718705,0.12304855856718705
finish_0136,The Path to Power: The Years of Lyndon Johnson I,2025-05-04,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Path to Power_ The Years of Lyndon Johnson I/The Path to Power_ The Years of Lyndon Johnson I.epub,100.0,The Path to Power: The Years of Lyndon Johnson I,414671.0,465435.0,50764.0,epub_spine_body_sections,,220500.0,https://www.readinglength.com/book/Bri5ncI,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,414671.0,local_file_word_count,high,-194171.0,-0.46825314526455913,0.46825314526455913
finish_0137,means of ascent,2025-05-07,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Means of Ascent/Means of Ascent.epub,100.0,means of ascent,213564.0,282854.0,69290.0,epub_spine_body_sections,,130500.0,https://www.readinglength.com/work/Wkqedyu,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,213564.0,local_file_word_count,high,-83064.0,-0.38894195650952407,0.38894195650952407
finish_0138,man’s search for meaning,2025-05-11,,/Users/clarkbenham/side_projects/data/Books/Man’s Search for Meaning - Viktor E. Frankl_ Harold S. Kushner_ William J. Winslade_ Isle Lasch - Beacon Press (2006).epub,90.0,man’s search for meaning,45192.0,45193.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,45192.0,local_file_word_count,high,,,
finish_0139,master of the senate,2025-05-19,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Master of the Senate/Master of the Senate.epub,100.0,master of the senate,546494.0,616427.0,69933.0,epub_spine_body_sections,,308000.0,https://www.readinglength.com/work/WdnMtJb,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,546494.0,local_file_word_count,high,-238494.0,-0.43640735305419637,0.43640735305419637
finish_0140,the passage of power,2025-05-27,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Passage of Power/The Passage of Power.epub,100.0,the passage of power,328935.0,405253.0,76318.0,epub_spine_body_sections,,184000.0,https://www.readinglength.com/work/WNLqUMg,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,328935.0,local_file_word_count,high,-144935.0,-0.44061896727316946,0.44061896727316946
finish_0141,the Evelyn wood seven day speed reading and learning program,2025-06-03,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0142,racing for the bomb,2025-06-11,,"/Users/clarkbenham/side_projects/data/Books/Racing for the Bomb_ General Leslie R. Groves, the Manhattan Project's Indispensable Man - Robert S. Norris - (2002, Steerforth Pr).pdf",100.0,"Racing for the Bomb_ General Leslie R. Groves, the Manhattan Project's Indispensable Man - Robert S. Norris - (2002, Steerforth Pr).pdf",0.0,0.0,0.0,pdf_raw_text_fallback,no_text_extracted,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0143,Kissinger,2025-06-11,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0144,bureaucracy,2025-06-17,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Bureaucracy/Bureaucracy.epub,100.0,bureaucracy,168479.0,189461.0,20982.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,168479.0,local_file_word_count,high,,,
finish_0145,theory and practice of gamesmanship,2025-06-20,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Theory and Practice of Gamesmanship_ Or, the A/The Theory and Practice of Gamesmanship_ Or, the A.epub",100.0,"The Theory and Practice of Gamesmanship_ Or, the A.html",22115.0,22518.0,403.0,epub_spine_body_sections,,,,,,,,22115.0,local_file_word_count,high,,,
finish_0146,the making of the atomic bomb,2025-06-24,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Making of the Atomic Bomb/Making of the Atomic Bomb.epub,100.0,Making of the Atomic Bomb.html,336068.0,391671.0,55603.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,336068.0,local_file_word_count,high,,,
finish_0147,how to improve your marriage without talking about it,2025-06-30,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/How to Improve Your Marriage Without Talking About/How to Improve Your Marriage Without Talking About.epub,100.0,How to Improve Your Marriage Without Talking About.html,62736.0,63296.0,560.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,62736.0,local_file_word_count,high,,,
finish_0148,dark sun,2025-07-06,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Dark Sun _ The Making of the Hydrogen Bomb (978143/Dark Sun _ The Making of the Hydrogen Bomb (978143.epub,100.0,Dark Sun _ The Making of the Hydrogen Bomb (978143.html,268127.0,332382.0,64255.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,268127.0,local_file_word_count,high,,,
finish_0149,Mathematics for Machine Learning,2025-07-09,,"/Users/clarkbenham/side_projects/data/Books/Mathematics for machine learning by Deisenroth, Faisal and Ongg.pdf",100.0,"Mathematics for machine learning by Deisenroth, Faisal and Ongg.pdf",149196.0,158934.0,9738.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,149196.0,local_file_word_count,high,,,
finish_0150,selfish reasons to have more kids,2025-07-12,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Selfish Reasons to Have More Kids_ Why Being a Gre/Selfish Reasons to Have More Kids_ Why Being a Gre.epub,100.0,Selfish Reasons to Have More Kids_ Why Being a Gre.html,65820.0,78104.0,12284.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,65820.0,local_file_word_count,high,,,
finish_0151,reading asme y14.41,2025-07-15,,/Users/clarkbenham/side_projects/data/Books/ASME-Y14-41-2012-Digital-Product-Definition (0)- ASME.pdf,100.0,ASME-Y14-41-2012-Digital-Product-Definition (0)- ASME.pdf,0.0,0.0,0.0,pdf_raw_text_fallback,no_text_extracted,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0153,failure is not an option,2025-07-28,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Failure Is Not an Option_ Mission Control From Mer/Failure Is Not an Option_ Mission Control From Mer.epub,100.0,Failure Is Not an Option_ Mission Control From Mer.html,159988.0,164489.0,4501.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,159988.0,local_file_word_count,high,,,
finish_0152,blueprint reading: construction drawings for the building trade,2025-07-28,,"/Users/clarkbenham/side_projects/data/Books/Blueprint reading _ construction drawings for the building trades (2008, McGraw-Hill Companies, Inc.) - [McGraw Hill professional] Sam A. A. Kubba - [10.1036_0071549862].pdf",100.0,"Blueprint reading _ construction drawings for the building trades (2008, McGraw-Hill Companies, Inc.) - [McGraw Hill professional] Sam A. A. Kubba - [10.1036_0071549862].pdf",92387.0,94180.0,1793.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,92387.0,local_file_word_count,high,,,
finish_0154,the high crusade,2025-07-29,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The High Crusade (original illustrated)/The High Crusade (original illustrated).epub,100.0,The High Crusade (original illustrated).html,50929.0,51004.0,75.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,50929.0,local_file_word_count,high,,,
finish_0155,age of ambition,2025-08-02,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Age of Ambition/Age of Ambition.epub,100.0,age of ambition,151444.0,154807.0,3363.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,151444.0,local_file_word_count,high,,,
finish_0156,Apple in China,2025-08-10,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Apple in China/Apple in China.epub,100.0,Apple in China,126939.0,145048.0,18109.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,126939.0,local_file_word_count,high,,,
finish_0157,the price of victory,2025-08-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Price of Victory/The Price of Victory.epub,100.0,the price of victory,306312.0,444030.0,137718.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,306312.0,local_file_word_count,high,,,
finish_0158,Everyman for himself and god against all,2025-09-01,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Every Man for Himself and God Against All/Every Man for Himself and God Against All.epub,100.0,Every Man for Himself and God Against All.html,103268.0,104210.0,942.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,103268.0,local_file_word_count,high,,,
finish_0159,Richard Nixon the Life,2025-09-11,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Richard Nixon_ The Life/Richard Nixon_ The Life.epub,100.0,Richard Nixon the Life,316037.0,326023.0,9986.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,316037.0,local_file_word_count,high,,,
finish_0160,humor and the presidency,2025-09-13,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0161,high intensity training the mike mentzer way,2025-09-22,,/Users/clarkbenham/side_projects/data/Books/HIGH-INTENSITY TRAINING the Mike Mentzer Way by Mike Mentzer with John Little.pdf,100.0,HIGH-INTENSITY TRAINING the Mike Mentzer Way by Mike Mentzer with John Little.pdf,71026.0,71484.0,458.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,71026.0,local_file_word_count,high,,,
finish_0162,day of the jackal,2025-09-23,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The-Day-of-the-Jackal/The-Day-of-the-Jackal.pdf,100.0,The-Day-of-the-Jackal.pdf,133406.0,133406.0,0.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,133406.0,local_file_word_count,high,,,
finish_0163,autobiography of ben franklin,2025-10-01,,,0.0,,,,,,,,,,,,,,,low,,,
finish_0164,Buckley,2025-10-04,,,0.0,,,,,,,,,,,,new_books_to_rate_2026_enriched.csv,,,low,,,
finish_0165,DFW_TV.pdf,2025-10-09,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/DFW_TV/DFW_TV.pdf,100.0,DFW_TV.pdf,,21.0,0.0,pdf_repeated_header_footer_body_pages,insufficient_pdf_text_extracted: 21 words,,,,407.0,111925.0,books_enriched_with_goodreads.csv,111925.0,metadata_pages_x_words_per_page,medium,,,
finish_0166,my early life,2025-10-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/My Early Life/My Early Life.epub,100.0,my early life,124256.0,124256.0,0.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,124256.0,local_file_word_count,high,,,
finish_0167,the second world war,2025-10-21,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Second World War/The Second World War.epub,100.0,the second world war,420757.0,462971.0,42214.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,420757.0,local_file_word_count,high,,,
finish_0168,six crises,2025-10-25,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Six Crises/Six Crises.epub,100.0,six crises,200836.0,207429.0,6593.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,200836.0,local_file_word_count,high,,,
finish_0169,Good Old Neon,2025-10-25,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0170,thoughts and adventures,2025-11-03,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Thoughts and Adventures/Thoughts and Adventures.epub,100.0,thoughts and adventures,86188.0,86189.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,86188.0,local_file_word_count,high,,,
