finish_id,title,finish_date,calendar_finish_ref,read_instance,is_reread,previous_finish_date,days_since_previous_finish,category,author,total_reading_hours,total_reading_minutes,print_reading_hours,audiobook_hours,audiobook_share,audiobook_wpm_assumed,n_sessions,first_session,last_session,pages,page_source,words_per_page_assumed,estimated_words,observed_total_wpm,audiobook_words_assumed,print_words_after_audiobook_assumption,audio_words_exceed_estimated_words,wpm,wpm_basis,highlighted_words,my_note_words,highlight_count,my_note_count,notes_max_page,notes_title,notes_sources,time_match_methods,word_count_confidence,word_count_confidence_reason,calendar_confidence,calendar_confidence_reason,speed_confidence,high_confidence_speed,high_confidence_first_read,reliable_speed,reliable_first_read,estimated_word_count,highlight_words_per_10k_words,note_words_per_10k_words,highlights_per_100_pages
finish_0121,self help is like a vaccine,2024-10-10,self help is like a vaccine,1,False,,,General Reading,Bryan Caplan,1.25,75.0,1.25,0.0,0.0,,1,2024-10-10,2024-10-10,,,,,,,,False,,missing_pages_or_time,4173,392,43,8,136.0,Self-Help Is Like a Vaccine: Essays on Living Better,Notes from _Self-Help Is Like a Vaccine_ Essays on Living Better_.docx,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0122,the goal,2024-10-12,the goal,1,False,,,,,6.916666666666666,414.99999999999994,6.916666666666666,0.0,0.0,,8,2024-09-20,2024-10-11,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0123,situational awareness,2024-10-17,situational awareness,1,False,,,,,1.0,60.0,1.0,0.0,0.0,,1,2024-10-16,2024-10-16,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0124,The Doomsday Machine,2024-10-24,the doomsday machine,1,False,,,"Business, management",Daniel Ellsberg,8.25,495.0,8.25,0.0,0.0,,4,2024-10-23,2024-10-24,,,,,,,,False,,missing_pages_or_time,22409,422,308,32,448.0,The Doomsday Machine,Notes from _The Doomsday Machine_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0125,into the aquarium,2024-10-25,into the aquarium,1,False,,,,,7.5,450.0,7.5,0.0,0.0,,6,2024-10-24,2024-10-25,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0126,How to Fail at Almost Everything and Still Win Big,2024-10-30,how to fail at almost everything and still win big,1,False,,,"Business, management",Scott Adams,1.75,105.0,1.75,0.0,0.0,,3,2024-10-22,2024-10-30,248.0,golden_master_multi_source.csv,275.0,68200.0,649.5238095238095,0.0,68200.0,False,649.5238095238095,pages_over_total_calendar_time,6308,138,116,8,273.0,How to Fail at Almost Everything and Still Win Big,Notes from _How to Fail at Almost Everything and Still Win Big_.docx,ref_to_finished_title,medium,Play Books max highlighted page modestly exceeds metadata pages,high,specific calendar matches and plausible speed,medium,False,False,True,True,68200.0,924.9266862170089,20.23460410557185,46.774193548387096
finish_0127,metropolis man,2024-11-08,metropolis man,1,False,,,,,0.75,45.0,0.75,0.0,0.0,,1,2024-11-07,2024-11-07,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0128,IMPRO Improvisation and the Theatre,2024-11-08,iiatt,1,False,,,General Reading,Keith Johnstone,2.25,135.0,2.25,0.0,0.0,,3,2024-11-01,2024-11-06,208.0,golden_master_multi_source.csv,275.0,57200.0,423.7037037037037,0.0,57200.0,False,423.7037037037037,pages_over_total_calendar_time,7383,102,138,12,232.0,IMPRO Improvisation and the Theatre,Notes from _IMPRO Improvisation and the Theatre_.docx,ref_to_finished_title,medium,Play Books max highlighted page modestly exceeds metadata pages,high,specific calendar matches and plausible speed,medium,False,False,True,True,57200.0,1290.7342657342658,17.832167832167833,66.34615384615384
finish_0129,Downfall,2024-11-16,downfall,1,False,,,"Business, management",Anna Arutunyan,2.25,135.0,2.25,0.0,0.0,,3,2024-11-14,2024-11-15,,,,,,,,False,,missing_pages_or_time,8168,122,168,10,174.0,Downfall,Notes from _Downfall_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0130,Designing Machine Learning Systems,2024-11-21,designing machine learning systems,1,False,,,Machine Learning,Chip Huyen,1.5,90.0,1.5,0.0,0.0,,1,2024-11-18,2024-11-18,386.0,golden_master_multi_source.csv,275.0,106150.0,1179.4444444444443,0.0,106150.0,False,1179.4444444444443,pages_over_total_calendar_time,7297,196,175,16,427.0,Designing Machine Learning Systems,Notes from _Designing Machine Learning Systems_.docx,ref_to_finished_title,medium,Play Books max highlighted page modestly exceeds metadata pages,low,only one matched session; implausibly high WPM suggests missing sessions,low,False,False,False,False,106150.0,687.423457371644,18.46443711728686,45.33678756476684
finish_0131,"Declare_ A novel - Powers, Tim.pdf",2024-11-28,declare,1,False,,,fiction,Tim Powers,4.5,270.0,4.5,0.0,0.0,,4,2024-11-20,2024-11-24,528.0,golden_master_multi_source.csv,275.0,145200.0,537.7777777777778,0.0,145200.0,False,537.7777777777778,pages_over_total_calendar_time,0,0,0,0,,,,ref_to_finished_title,high,metadata page count present and no local contradiction found,high,specific calendar matches and plausible speed,high,True,True,True,True,145200.0,0.0,0.0,0.0
finish_0132,how the war was won,2024-12-11,htwww,1,False,,,"Business, management",Phillips Payson O'Brien,11.5,690.0,11.5,0.0,0.0,,12,2024-12-02,2024-12-09,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0133,machine learning engineering,2024-12-12,machine learning engineering,1,False,,,Machine Learning,Andriy Burkov,2.9166666666666665,175.0,2.9166666666666665,0.0,0.0,,5,2024-12-01,2024-12-11,301.0,golden_master_multi_source.csv,275.0,82775.0,473.0,0.0,82775.0,False,473.0,pages_over_total_calendar_time,0,0,0,0,,,,ref_to_finished_title,high,metadata page count present and no local contradiction found,high,specific calendar matches and plausible speed,high,True,True,True,True,82775.0,0.0,0.0,0.0
finish_0134,nonviolent communication,2024-12-17,nonviolent communication,1,False,,,General Reading,Marshall B. Rosenberg,0.5,30.0,0.5,0.0,0.0,,2,2024-12-13,2024-12-17,,,,,,,,False,,missing_pages_or_time,5630,86,123,8,212.0,Nonviolent Communication: A Language of Life: Life-Changing Tools for Healthy Relationships (Nonviolent Communication Guides),Notes from _Nonviolent Communication_ A Language of Life_ Life-Changing Tools for Healthy Relationships (Nonviolent Communication Guides)_.docx,generic_temporal,low,missing page/word-count metadata,low,only generic temporal calendar matching,low,False,False,False,False,,,,
finish_0135,the art of military innovation,2024-12-19,the art of military innovation,1,False,,,"Business, management",Edward N. Luttwak and Eitan Shamir,7.5,450.0,7.5,0.0,0.0,,10,2024-12-14,2024-12-19,,,,,,,,False,,missing_pages_or_time,12776,642,218,40,304.0,The Art of Military Innovation Lessons from the Israel Defense Forces - Edward N. Luttwak Eitan Shamir,Notes from _The Art of Military Innovation Lessons from the Israel Defense Forces - Edward N. Luttwak Eitan Shamir_.docx,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0136,Kipling by Harold Bloom,2024-12-23,Kipling by Harold bloom,1,False,,,,,120.875,7252.5,120.375,0.5,0.004136504653567736,,166,2021-06-04,2024-12-23,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0137,Ms Dalloway,2025-01-01,Ms Dalloway,1,False,,,,,3.25,195.0,3.25,0.0,0.0,,6,2024-12-15,2024-12-28,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0138,Apollo: The Race to the Moon,2025-01-01,Apollo,1,False,,,"Business, management",Charles Murray,7.5,450.0,7.5,0.0,0.0,,3,2024-12-30,2024-12-31,512.0,golden_master_multi_source.csv,275.0,140800.0,312.8888888888889,0.0,140800.0,False,312.8888888888889,pages_over_total_calendar_time,31523,392,421,48,588.0,Apollo: The Race to the Moon,Notes from _Apollo_ The Race to the Moon_.docx,ref_to_finished_title,medium,Play Books max highlighted page modestly exceeds metadata pages,high,specific calendar matches and plausible speed,medium,False,False,True,True,140800.0,2238.8494318181815,27.840909090909093,82.2265625
finish_0139,best of isaac asimov,2025-01-09,best of Isaac Asimov,1,False,,,fiction,Isaac Asimov,6.0,360.0,6.0,0.0,0.0,,6,2025-01-08,2025-01-09,,,,,,,,False,,missing_pages_or_time,4344,164,64,10,314.0,"Microsoft Word - Best of Isaac Asimov, The - Isaac Asimov","Notes from _Microsoft Word - Best of Isaac Asimov, The - Isaac Asimov_.docx",ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0140,parkinson's law,2025-01-14,parkinson's law,1,False,,,"Business, management",Cyril Northcote Parkinson,1.0,60.0,1.0,0.0,0.0,,1,2025-01-14,2025-01-14,140.0,golden_master_multi_source.csv,275.0,38500.0,641.6666666666666,0.0,38500.0,False,641.6666666666666,pages_over_total_calendar_time,0,0,0,0,,,,ref_to_finished_title,medium,manual audit: possible edition mismatch,medium,only one matched session,medium,False,False,True,True,38500.0,0.0,0.0,0.0
finish_0141,how to succeed at business without really trying,2025-01-15,how to succeed at business without really trying,1,False,,,"Business, management",Shepherd Mead,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0142,Life and Fate,2025-01-21,life and fate,1,False,,,Literature,Vasily Grossman,17.25,1035.0,17.25,0.0,0.0,,16,2025-01-04,2025-01-21,487.0,golden_master_multi_source.csv,275.0,133925.0,129.39613526570048,0.0,133925.0,False,129.39613526570048,pages_over_total_calendar_time,26672,160,254,14,1039.0,Life and Fate,Notes from _Life and Fate_.docx,ref_to_finished_title,low,Play Books max highlighted page exceeds metadata pages by >25%,high,specific calendar matches and plausible speed,low,False,False,False,False,133925.0,1991.5624416651112,11.94698525294008,52.15605749486652
finish_0143,Monday Starts on Saturday,2025-01-27,Monday starts on Saturday,1,False,,,fiction,Arkady and Boris Strugatsky,3.0,180.0,3.0,0.0,0.0,,6,2025-01-23,2025-01-27,304.0,golden_master_multi_source.csv,275.0,83600.0,464.44444444444446,0.0,83600.0,False,464.44444444444446,pages_over_total_calendar_time,2818,16,38,2,257.0,Monday Starts on Saturday,Notes from _Monday Starts on Saturday_.docx,"generic_temporal, ref_to_finished_title",high,metadata page count present and no local contradiction found,medium,some generic temporal calendar matching,medium,False,False,True,True,83600.0,337.0813397129187,1.9138755980861244,12.5
finish_0144,Kelly my share of it all,2025-01-28,Kelly my share of it all,1,False,,,General Reading,nan,3.25,195.0,3.25,0.0,0.0,,4,2025-01-23,2025-01-25,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0145,Atomic Habits,2025-01-31,atomic habits,1,False,,,General Reading,James Clear,3.0,180.0,3.0,0.0,0.0,,6,2025-01-27,2025-01-31,322.0,golden_master_multi_source.csv,275.0,88550.0,491.94444444444446,0.0,88550.0,False,491.94444444444446,pages_over_total_calendar_time,4507,64,104,8,223.0,Atomic Habits,Notes from _Atomic Habits_.docx,"generic_temporal, ref_to_finished_title",high,metadata page count present and no local contradiction found,medium,some generic temporal calendar matching,medium,False,False,True,True,88550.0,508.97797854319595,7.227555053642011,32.298136645962735
finish_0146,rlhf,2025-02-02,rlhf,1,False,,,,,1.25,75.0,1.25,0.0,0.0,,1,2025-01-31,2025-01-31,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0147,micro-services,2025-02-08,micro-services,1,False,,,,,2.0,120.0,2.0,0.0,0.0,,4,2025-01-29,2025-02-05,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0148,the mind body prescription,2025-02-19,the mind body prescription,1,False,,,,,2.75,165.0,2.75,0.0,0.0,,7,2025-02-12,2025-02-19,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0149,screwtape letters,2025-03-05,screwtape letters,3,True,2023-05-02,673.0,Literature,C. S. Lewis,1.25,75.0,1.25,0.0,0.0,,4,2025-02-28,2025-03-04,160.0,golden_master_multi_source.csv,275.0,44000.0,586.6666666666666,0.0,44000.0,False,586.6666666666666,pages_over_total_calendar_time,6402,0,130,0,98.0,The Screwtape Letters,Notes from _The Screwtape Letters_.docx,ref_to_finished_title,high,metadata page count present and no local contradiction found,high,specific calendar matches and plausible speed,high,True,False,True,False,44000.0,1455.0,0.0,81.25
finish_0150,The great divorce,2025-03-05,the great divorce,2,True,2022-04-26,1044.0,Literature,C.S. Lewis,2.75,165.0,2.75,0.0,0.0,,2,2023-05-02,2025-03-05,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0151,the pale king,2025-03-20,the pale king,1,False,,,Literature,David Foster Wallace,10.125,607.5,10.125,0.0,0.0,,6,2025-03-18,2025-03-20,,,,,,,,False,,missing_pages_or_time,14941,350,166,18,699.0,The Pale King: An Unfinished Novel,Notes from _The Pale King_ An Unfinished Novel_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0152,the Oxford book of essays,2025-03-22,the Oxford book of essays,1,False,,,Literature,John Gross,3.5,210.0,3.5,0.0,0.0,,8,2024-08-19,2025-03-22,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0153,12 rules for life,2025-03-22,12 rules for life,1,False,,,General Reading,Jordan B. Peterson,6.375,382.5,6.375,0.0,0.0,,11,2024-11-12,2025-03-22,,,,,,,,False,,missing_pages_or_time,11157,92,186,16,455.0,12 Rules for Life: An Antidote to Chaos,Notes from _12 Rules for Life_ An Antidote to Chaos_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0154,the pentagon wars,2025-03-30,the pentagon wars,1,False,,,"Business, management",James G. Burton,6.0,360.0,6.0,0.0,0.0,,7,2025-03-24,2025-03-30,,,,,,,,False,,missing_pages_or_time,16132,772,238,36,404.0,The Pentagon Wars: Reformers Challenge the Old Guard,Notes from _The Pentagon Wars_ Reformers Challenge the Old Guard_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0155,you just dont understand,2025-04-17,you just dont understand,1,False,,,General Reading,Deborah Tannen,4.75,285.0,4.75,0.0,0.0,,6,2025-04-07,2025-04-17,,,,,,,,False,,missing_pages_or_time,8888,140,158,8,276.0,You Just Don't Understand,Notes from _You Just Don_t Understand_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0156,on China,2025-04-18,on China,1,False,,,Histories,Henry Kissinger,10.0,600.0,10.0,0.0,0.0,,13,2025-03-22,2025-04-18,,,,,,,,False,,missing_pages_or_time,23864,248,453,24,564.0,On China,Notes from _On China_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0157,The Path to Power: The Years of Lyndon Johnson I,2025-05-04,The Path to Power: The Years of Lyndon Johnson I,1,False,,,"Business, management",Robert A. Caro,22.333333333333332,1340.0,21.333333333333332,1.0,0.04477611940298508,,20,2022-10-14,2025-05-03,,,,,,,,False,,missing_pages_or_time,44800,2478,816,118,1129.0,The Path to Power: The Years of Lyndon Johnson I,Notes from _The Path to Power_ The Years of Lyndon Johnson I_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0158,means of ascent,2025-05-07,means of ascent,1,False,,,"Business, management",Robert A. Caro,9.5,570.0,5.5,4.0,0.42105263157894735,,4,2025-05-05,2025-05-06,,,,,,,,False,,missing_pages_or_time,32282,2120,470,96,642.0,Means of Ascent,Notes from _Means of Ascent_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0159,man’s search for meaning,2025-05-11,man’s search for meaning,1,False,,,General Reading,Viktor E. Frankl,0.75,45.0,0.75,0.0,0.0,,1,2025-05-10,2025-05-10,,,,,,,,False,,missing_pages_or_time,6604,18,123,4,131.0,Man's Search for Meaning,Notes from _Man_s Search for Meaning_.docx,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0160,master of the senate,2025-05-19,master of the senate,1,False,,,"Business, management",Robert A. Caro,14.875,892.5,8.625,6.25,0.42016806722689076,,16,2023-01-28,2025-05-19,,,,,,,,False,,missing_pages_or_time,41805,3830,605,182,1622.0,Master of the Senate,Notes from _Master of the Senate_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0161,the passage of power,2025-05-27,the passage of power,1,False,,,"Business, management",Robert A. Caro,17.5,1050.0,16.5,1.0,0.05714285714285714,,8,2025-05-21,2025-05-27,,,,,,,,False,,missing_pages_or_time,58979,4002,910,186,956.0,The Passage of Power,Notes from _The Passage of Power_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0162,the Evelyn wood seven day speed reading and learning program,2025-06-02,the Evelyn wood seven day speed reading and learning program,1,False,,,General Reading,Stanley D. Frank,1.0,60.0,1.0,0.0,0.0,,1,2025-05-30,2025-05-30,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0163,racing for the bomb,2025-06-10,racing for the bomb,1,False,,,"Business, management",Robert S. Norris,7.25,435.0,7.25,0.0,0.0,,14,2025-02-22,2025-06-10,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0164,Kissinger,2025-06-11,Kissinger,1,False,,,Histories,Walter Isaacson,7.5,450.0,7.5,0.0,0.0,,5,2025-06-01,2025-06-07,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0165,bureaucracy,2025-06-17,bureaucracy,1,False,,,"Business, management",Ludwig von Mises,9.5,570.0,9.5,0.0,0.0,,14,2025-06-08,2025-06-17,,,,,,,,False,,missing_pages_or_time,1790,0,30,0,608.0,Bureaucracy,Notes from _Bureaucracy_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0166,theory and practice of gamesmanship,2025-06-19,theory and practice of gamesmanship,1,False,,,,,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0167,the making of the atomic bomb,2025-06-24,the making of the atomic bomb,1,False,,,"Business, management",Richard Rhodes,15.5,930.0,15.5,0.0,0.0,,10,2024-10-14,2025-06-24,,,,,,,,False,,missing_pages_or_time,34689,2476,447,124,1078.0,Making of the Atomic Bomb,Notes from _Making of the Atomic Bomb_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0168,how to improve your marriage without talking about it,2025-06-29,how to improve your marriage without talking about it,1,False,,,General Reading,"Patricia Love, Steven Stosny",2.0,120.0,2.0,0.0,0.0,,3,2025-06-17,2025-06-19,,,,,,,,False,,missing_pages_or_time,3922,20,85,4,195.0,How to Improve Your Marriage Without Talking About It,Notes from _How to Improve Your Marriage Without Talking About It_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0169,dark sun,2025-07-05,dark sun,1,False,,,"Business, management",Richard Rhodes,14.75,885.0,14.75,0.0,0.0,,11,2025-06-29,2025-07-05,,,,,,,,False,,missing_pages_or_time,14765,1234,201,58,859.0,Dark Sun : The Making of the Hydrogen Bomb (9781439126479),Notes from _Dark Sun _ The Making of the Hydrogen Bomb (9781439126479)_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0170,Mathematics for Machine Learning,2025-07-09,mathematics for machine learning,1,False,,,Machine Learning,"Marc Peter Deisenroth, A. Aldo Faisal, and Cheng Soon Ong",17.875,1072.5,17.875,0.0,0.0,,43,2024-03-22,2025-07-08,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0171,selfish reasons to have more kids,2025-07-12,selfish reasons to have more kids,1,False,,,General Reading,Bryan Caplan,1.5,90.0,1.5,0.0,0.0,,2,2025-07-06,2025-07-06,,,,,,,,False,,missing_pages_or_time,2105,12,56,2,218.0,Selfish Reasons to Have More Kids: Why Being a Great Parent Is Less Work and More Fun Than You Think,Notes from _Selfish Reasons to Have More Kids_ Why Being a Great Parent Is Less Work and More Fun Than You Think_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0172,reading asme y14.41,2025-07-15,reading asme y14.41,1,False,,,Unknown Shelf,American Society of Mechanical Engineers,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0173,blueprint reading: construction drawings for the building trade,2025-07-28,blueprint reading: construction drawings for the building trade,1,False,,,Unknown Shelf,Sam Kubba,0.25,15.0,0.25,0.0,0.0,,1,2025-07-21,2025-07-21,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,generic_temporal,low,missing page/word-count metadata,low,only generic temporal calendar matching; only one matched session,low,False,False,False,False,,,,
finish_0174,failure is not an option,2025-07-28,failure is not an option,1,False,,,"Business, management",Gene Kranz,8.25,495.0,8.25,0.0,0.0,,8,2025-07-06,2025-07-27,,,,,,,,False,,missing_pages_or_time,10259,316,186,18,1864.0,Failure Is Not an Option: Mission Control From Mercury to Apollo 13 and Beyond,Notes from _Failure Is Not an Option_ Mission Control From Mercury to Apollo 13 and Beyond_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0175,the high crusade,2025-07-28,the high crusade,1,False,,,fiction,Poul Anderson,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0176,age of ambition,2025-08-01,age of ambition,1,False,,,Histories,evan osnos,2.5,150.0,2.5,0.0,0.0,,6,2025-07-23,2025-07-29,,,,,,,,False,,missing_pages_or_time,3347,34,72,6,247.0,Age of Ambition,Notes from _Age of Ambition_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0177,Apple in China,2025-08-10,Apple in China,1,False,,,"Business, management",Patrick McGee,5.0,300.0,5.0,0.0,0.0,,4,2025-08-09,2025-08-09,,,,,,,,False,,missing_pages_or_time,2909,0,61,0,146.0,"Apple in China, The Capture of the World's Greatest Company","Notes from _Apple in China, The Capture of the World_s Greatest Company_.docx",ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0178,the price of victory,2025-08-14,tpv,1,False,,,Histories,Nicholas A. M. Rodger,20.5,1230.0,20.5,0.0,0.0,,13,2025-08-11,2025-08-14,,,,,,,,False,,missing_pages_or_time,36404,916,809,54,999.0,The Price of Victory,Notes from _The Price of Victory_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0179,Everyman for himself and god against all,2025-09-01,Everyman for himself and god against all,1,False,,,General Reading,Werner Herzog,1.5,90.0,1.5,0.0,0.0,,1,2025-08-17,2025-08-17,,,,,,,,False,,missing_pages_or_time,515,14,7,2,213.0,"Every Man for Himself and God Against All, A Memoir","Notes from _Every Man for Himself and God Against All, A Memoir_.docx",ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0180,Richard Nixon the Life,2025-09-11,Richard Nixon the Life,1,False,,,Histories,John A. Farrell,13.75,825.0,13.75,0.0,0.0,,11,2025-08-16,2025-09-11,,,,,,,,False,,missing_pages_or_time,32162,2086,649,146,712.0,Richard Nixon: The Life,Notes from _Richard Nixon_ The Life_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0181,humor and the presidency,2025-09-13,humor and the presidency,1,False,,,,,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0182,high intensity training the mike mentzer way,2025-09-22,high intensity training the mike mentzer way,1,False,,,General Reading,Mike Mentzer,1.25,75.0,1.25,0.0,0.0,,1,2025-09-22,2025-09-22,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0183,day of the jackal,2025-09-22,day of the jackal,1,False,,,fiction,Frederick Forsyth,5.5,330.0,5.5,0.0,0.0,,5,2025-09-15,2025-09-19,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0184,Autobiography of Ben Franklin,2025-09-30,autobiography of Ben Franklin,3,True,2023-05-20,864.0,,,2.125,127.5,2.125,0.0,0.0,,4,2025-09-14,2025-09-28,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0185,Buckley,2025-10-04,Buckley,1,False,,,Histories,nan,16.75,1005.0,16.75,0.0,0.0,,18,2025-09-28,2025-10-04,,,,,,,,False,,missing_pages_or_time,10728,658,211,32,862.0,"Buckley, The Life and the Revolution That Changed America","Notes from _Buckley, The Life and the Revolution That Changed America_.docx",ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
