finish_id,title,matched_finish_date,first_pass_calendar_minutes,first_pass_wall_clock_minutes,first_pass_overlap_policy_minutes,reading_calendar_minutes,reading_wall_clock_minutes,reading_overlap_policy_minutes,audiobook_calendar_minutes,audiobook_wall_clock_minutes,audiobook_overlap_policy_minutes,finished_calendar_minutes,finished_wall_clock_minutes,finished_overlap_policy_minutes,n_included_events,first_event,last_event,primary_first_pass_minutes,primary_minutes_rule,calendar_overlap_delta_minutes,overlap_policy_restored_minutes,read_instance,is_reread,previous_finish_date,days_since_previous_finish,chosen_word_count,word_count_source,word_count_confidence,local_file_path,local_file_match_score,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,metadata_page_count,metadata_word_estimate,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local,category,highlighted_words,highlight_count,my_note_words,wpm_first_pass_primary,wpm_first_pass_wall_clock,wpm_first_pass_full_wall_clock,audiobook_primary_minutes,non_audio_primary_minutes,audiobook_share_of_primary_minutes,estimated_audio_words_at_350wpm,estimated_visual_words_after_audio_350wpm,wpm_visual_after_audio_350wpm,audio_dominant,wpm_reading_only_calendar,highlight_words_per_10k_words,finish_year,uses_local_file_word_count,usable_for_speed,usable_for_confident_speed,usable_for_duration_screened_speed,usable_for_visual_reading_speed,duration_screen_exclusion_reason,estimated_pages_for_density,highlight_count_per_page,my_note_words_per_page
finish_0112,machine learning engineering,2024-12-12,212.5,220.0,212.5,167.5,175.0,167.5,0.0,0.0,0.0,45.0,45.0,45.0,6,2024-12-02,2024-12-12,212.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,106950.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Machine Learning Engineering - Andriy Burkov - (2020).pdf,90.0,106950.0,107355.0,405.0,pdf_repeated_header_footer_body_pages,,,,301.0,82775.0,,,,Machine Learning,0.0,0.0,0.0,503.29411764705884,486.1363636363636,486.1363636363636,0.0,212.5,0.0,0.0,106950.0,503.29411764705884,False,638.5074626865671,0.0,2024,True,True,True,True,True,,301.0,0.0,0.0
finish_0113,nonviolent communication,2024-12-17,225.0,225.0,225.0,210.0,210.0,210.0,0.0,0.0,0.0,15.0,15.0,15.0,6,2024-12-06,2024-12-17,225.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,77611.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Nonviolent Communication_ A Language of Life_ Life-Changing -- Marshall B_ Rosenberg -- 2015 -- Puddledancer Press.epub,90.0,77611.0,77612.0,1.0,epub_spine_body_sections,,,,,,,,,General Reading,5630.0,123.0,86.0,344.9377777777778,344.9377777777778,344.9377777777778,0.0,225.0,0.0,0.0,77611.0,344.9377777777778,False,369.5761904761905,725.4126348069218,2024,True,True,True,True,True,,282.2218181818182,0.435827395601139,0.3047248457048614
finish_0114,the art of military innovation,2024-12-19,457.5,465.0,457.5,427.5,435.0,427.5,0.0,0.0,0.0,30.0,30.0,30.0,10,2024-12-14,2024-12-19,457.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,114980.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Art of Military Innovation_ Lessons from the Israel Defense Forces - Edward N. Luttwak_ Eitan Shamir - (2023, Harvard University Press) [10.4159_9780674295148].pdf",90.0,114980.0,118042.0,3062.0,pdf_repeated_header_footer_body_pages,,,,,,,,,"Business, management",12776.0,218.0,642.0,251.3224043715847,247.2688172043011,247.2688172043011,0.0,457.5,0.0,0.0,114980.0,251.3224043715847,False,268.9590643274854,1111.1497651765524,2024,True,True,True,True,True,,418.1090909090909,0.5213950252217777,1.5354844320751435
finish_0117,Apollo: The Race to the Moon,2025-01-02,622.5,630.0,622.5,450.0,450.0,450.0,0.0,0.0,0.0,172.5,180.0,172.5,4,2024-12-30,2025-01-02,622.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,201215.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Apollo_ The Race to the Moon - Murray, Charles _ Cox, Catherine Bly - (1989, Simon & Schuster).epub",90.0,201215.0,201859.0,644.0,epub_spine_body_sections,,,,512.0,140800.0,,,,"Business, management",31523.0,421.0,392.0,323.23694779116465,319.3888888888889,319.3888888888889,0.0,622.5,0.0,0.0,201215.0,323.23694779116465,False,447.14444444444445,1566.6327063091717,2025,True,True,True,True,True,,512.0,0.822265625,0.765625
finish_0118,best of Isaac Asimov,2025-01-10,390.0,390.0,390.0,360.0,360.0,360.0,0.0,0.0,0.0,30.0,30.0,30.0,7,2025-01-09,2025-01-10,390.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,113961.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Best of Isaac Asimov - Isaac Asimov - (2005).epub,90.0,113961.0,113962.0,1.0,epub_spine_body_sections,,,,,,,,,fiction,4344.0,64.0,164.0,292.2076923076923,292.2076923076923,292.2076923076923,0.0,390.0,0.0,0.0,113961.0,292.2076923076923,False,316.55833333333334,381.18303630189274,2025,True,True,True,True,True,,414.40363636363634,0.15443879923833592,0.39574942304823585
finish_0119,parkinson's law,2025-01-15,150.0,150.0,150.0,120.0,120.0,120.0,0.0,0.0,0.0,30.0,30.0,30.0,4,2022-05-23,2025-01-15,150.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,28939.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Parkinson’s Law, and Other Studies in Administration-Cyril Northcote Parkinson - Houghton Mifflin (1957).pdf",90.0,28939.0,29045.0,106.0,pdf_repeated_header_footer_body_pages,,,,140.0,38500.0,,,,"Business, management",0.0,0.0,0.0,192.92666666666668,192.92666666666668,192.92666666666668,0.0,150.0,0.0,0.0,28939.0,192.92666666666668,False,241.15833333333333,0.0,2025,True,True,True,True,True,,140.0,0.0,0.0
finish_0120,how to succeed at business without really trying,2025-01-16,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,1,2025-01-16,2025-01-16,90.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,21457.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/How to Succeed in Business Without Really Trying - Shepherd Mead - (1952, Simon and Schuster).pdf",85.0,21457.0,22124.0,667.0,pdf_repeated_header_footer_body_pages,,,,,,,,,"Business, management",0.0,0.0,0.0,238.4111111111111,238.4111111111111,238.4111111111111,0.0,90.0,0.0,0.0,21457.0,238.4111111111111,False,inf,0.0,2025,True,True,True,False,False,calendar_time_lte_90_minutes,78.02545454545455,0.0,0.0
finish_0121,Life and Fate,2025-01-22,1065.0,1125.0,1095.0,975.0,1035.0,1005.0,0.0,0.0,0.0,90.0,90.0,90.0,17,2025-01-04,2025-01-22,1095.0,calendar_analysis_duration_with_gt15m_overlap_restored,60.0,30.0,1,False,,,337014.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Life And Fate - Grossman, Vasily - (Orange Inheritance Edition) (2011, Random House).epub",90.0,337014.0,337300.0,286.0,epub_spine_body_sections,,220000.0,https://www.readinglength.com/book/BRhPVDd,487.0,133925.0,-117014.0,-0.3472081278522554,0.3472081278522554,Literature,26672.0,254.0,160.0,307.7753424657534,299.568,299.568,0.0,1095.0,0.0,0.0,337014.0,307.7753424657534,False,345.6553846153846,791.4211279056656,2025,True,True,True,True,True,,487.0,0.5215605749486653,0.32854209445585214
finish_0122,Monday Starts on Saturday,2025-01-27,195.0,210.0,210.0,150.0,165.0,165.0,0.0,0.0,0.0,45.0,45.0,45.0,6,2025-01-26,2025-01-27,210.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,1,False,,,86555.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Monday Starts on Saturday - Strugatsky, Boris - (2017, Chicago Review Press).epub",90.0,86555.0,86756.0,201.0,epub_spine_body_sections,,,,304.0,83600.0,,,,fiction,2818.0,38.0,16.0,412.1666666666667,412.1666666666667,412.1666666666667,0.0,210.0,0.0,0.0,86555.0,412.1666666666667,False,577.0333333333333,325.57333487377963,2025,True,True,True,True,True,,304.0,0.125,0.05263157894736842
finish_0123,Kelly my share of it all,2025-01-28,300.0,300.0,300.0,195.0,195.0,195.0,0.0,0.0,0.0,105.0,105.0,105.0,5,2025-01-24,2025-01-28,300.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,69319.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Kelly_ More Than My Share of It All -- Clarence L_ Johnson, Maggie Smith -- 2012.epub",80.0,69319.0,69433.0,114.0,epub_spine_body_sections,,,,,,,,,General Reading,0.0,0.0,0.0,231.06333333333333,231.06333333333333,231.06333333333333,0.0,300.0,0.0,0.0,69319.0,231.06333333333333,False,355.48205128205126,0.0,2025,True,True,True,True,True,,252.0690909090909,0.0,0.0
finish_0124,Atomic Habits,2025-02-01,157.5,165.0,157.5,135.0,135.0,135.0,0.0,0.0,0.0,22.5,30.0,22.5,4,2025-01-28,2025-02-01,157.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,62708.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Atomic habits_ an easy and proven way to build good habits and break bad ones - Clear, James - (2018, Random House Business Books).epub",90.0,62708.0,80712.0,18004.0,epub_spine_body_sections,,51925.0,https://www.readinglength.com/book/BDlao2D,322.0,88550.0,-10783.0,-0.1719557313261465,0.1719557313261465,General Reading,4507.0,104.0,64.0,398.1460317460317,380.04848484848486,380.04848484848486,0.0,157.5,0.0,0.0,62708.0,398.1460317460317,False,464.5037037037037,718.7280729731453,2025,True,True,True,True,True,,322.0,0.32298136645962733,0.19875776397515527
finish_0125,rlhf,2025-02-03,120.0,120.0,120.0,75.0,75.0,75.0,0.0,0.0,0.0,45.0,45.0,45.0,2,2025-02-01,2025-02-03,120.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,47606.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Reinforcement Learning from Human Feedback_ jun 11_ A short introduction to RLHF and post-training focused on language models - Nathan Lambert.pdf,82.0,47606.0,48371.0,765.0,pdf_repeated_header_footer_body_pages,,,,,,,,,,0.0,0.0,0.0,396.71666666666664,396.71666666666664,396.71666666666664,0.0,120.0,0.0,0.0,47606.0,396.71666666666664,False,634.7466666666667,0.0,2025,True,True,True,True,True,,173.11272727272728,0.0,0.0
finish_0128,screwtape letters,2025-03-05,75.0,75.0,75.0,45.0,45.0,45.0,0.0,0.0,0.0,30.0,30.0,30.0,4,2025-03-03,2025-03-05,75.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,3,True,2023-05-03,672.0,31129.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Screwtape Letters-C. S. Lewis -#keep#.epub,90.0,31129.0,31324.0,195.0,epub_spine_body_sections,,40000.0,https://www.readinglength.com/work/WPCt7r2,160.0,44000.0,8871.0,0.2849754248449998,0.2849754248449998,Literature,6402.0,130.0,0.0,415.05333333333334,415.05333333333334,415.05333333333334,0.0,75.0,0.0,0.0,31129.0,415.05333333333334,False,691.7555555555556,2056.6031674644223,2025,True,False,False,False,False,,160.0,0.8125,0.0
finish_0130,the pale king,2025-03-21,660.0,667.5,660.0,600.0,607.5,600.0,0.0,0.0,0.0,60.0,60.0,60.0,7,2025-03-18,2025-03-21,660.0,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,212632.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Pale King- An Unfinished Novel - Wallace, David Foster - (2011, Little, Brown and Company).epub",90.0,212632.0,213241.0,609.0,epub_spine_body_sections,,,,,,,,,Literature,14941.0,166.0,350.0,322.169696969697,318.5498127340824,318.5498127340824,0.0,660.0,0.0,0.0,212632.0,322.169696969697,False,354.38666666666666,702.6694006546521,2025,True,True,True,True,True,,773.2072727272728,0.21469016893035855,0.4526599947326837
finish_0131,the Oxford book of essays,2025-03-22,240.0,300.0,285.0,195.0,210.0,195.0,0.0,0.0,0.0,45.0,90.0,90.0,9,2024-08-19,2025-03-22,285.0,calendar_analysis_duration_with_gt15m_overlap_restored,60.0,45.0,1,False,,,283993.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Oxford Book of Essays-John J. Gross - Oxford University Press (1991).pdf,90.0,283993.0,284186.0,193.0,pdf_repeated_header_footer_body_pages,,,,,,,,,Literature,0.0,0.0,0.0,996.4666666666667,946.6433333333333,946.6433333333333,0.0,285.0,0.0,0.0,283993.0,996.4666666666667,False,1456.374358974359,0.0,2025,True,True,True,True,True,,1032.7018181818182,0.0,0.0
finish_0132,12 rules for life,2025-03-23,412.5,412.5,412.5,352.5,352.5,352.5,0.0,0.0,0.0,60.0,60.0,60.0,11,2024-11-14,2025-03-23,412.5,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,142469.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/12 Rules for Life [Hardcover] and Maps of Meaning) 12 Rules for Life_ An Antidote to Ch - Jordan B. Peterson - (2018, Penguin Books Ltd_ Allen Lane).epub",90.0,142469.0,151490.0,9021.0,epub_spine_body_sections,,,,,,,,,General Reading,11157.0,186.0,92.0,345.37939393939394,345.37939393939394,345.37939393939394,0.0,412.5,0.0,0.0,142469.0,345.37939393939394,False,404.16737588652484,783.1177308747867,2025,True,True,True,True,True,,518.069090909091,0.3590254722079891,0.17758249162975803
finish_0133,the pentagon wars,2025-03-31,337.5,345.0,337.5,262.5,270.0,262.5,0.0,0.0,0.0,75.0,75.0,75.0,7,2025-03-25,2025-03-31,337.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,121017.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Pentagon Wars_ Reformers Challenge the Old Guard - James G. Burton - (2014, US Naval Institute Press).epub",90.0,121017.0,135747.0,14730.0,epub_spine_body_sections,,,,,,,,,"Business, management",16132.0,238.0,772.0,358.56888888888886,350.7739130434783,350.7739130434783,0.0,337.5,0.0,0.0,121017.0,358.56888888888886,False,461.01714285714286,1333.0358544667279,2025,True,True,True,True,True,,440.0618181818182,0.5408331060925324,1.7542989827875421
finish_0134,you just dont understand,2025-04-18,307.5,315.0,307.5,285.0,285.0,285.0,0.0,0.0,0.0,22.5,30.0,22.5,7,2025-04-07,2025-04-18,307.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,108691.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/You Just Don't Understand - Tannen, Deborah.epub",85.0,108691.0,108821.0,130.0,epub_spine_body_sections,,,,,,,,,General Reading,8888.0,158.0,140.0,353.46666666666664,345.05079365079365,345.05079365079365,0.0,307.5,0.0,0.0,108691.0,353.46666666666664,False,381.3719298245614,817.7309988867523,2025,True,True,True,True,True,,395.24,0.39975710960429106,0.35421516040886547
finish_0135,on China,2025-04-19,660.0,675.0,660.0,585.0,600.0,585.0,0.0,0.0,0.0,75.0,75.0,75.0,14,2025-03-23,2025-04-19,660.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,167056.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/On China - Kissinger, Henry.epub",90.0,167056.0,188154.0,21098.0,epub_spine_body_sections,,146500.0,https://www.readinglength.com/book/BnlFc4Y,,,-20556.0,-0.123048558567187,0.123048558567187,Histories,23864.0,453.0,248.0,253.11515151515152,247.49037037037036,247.49037037037036,0.0,660.0,0.0,0.0,167056.0,253.11515151515152,False,285.565811965812,1428.503016952399,2025,True,True,True,True,True,,607.4763636363637,0.7457080260511445,0.40824633655780096
finish_0136,The Path to Power: The Years of Lyndon Johnson I,2025-05-04,1287.5,1340.0,1317.5,1205.0,1220.0,1205.0,30.0,60.0,60.0,52.5,60.0,52.5,20,2022-10-15,2025-05-04,1317.5,calendar_analysis_duration_with_gt15m_overlap_restored,52.5,30.0,1,False,,,414671.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Path to Power_ The Years of Lyndon Johnson vol I - Robert A. Caro -  (2011, Knopf Doubleday Publishing Group).epub",85.0,414671.0,465435.0,50764.0,epub_spine_body_sections,,220500.0,https://www.readinglength.com/book/Bri5ncI,,,-194171.0,-0.4682531452645591,0.4682531452645591,"Business, management",44800.0,816.0,2478.0,314.7407969639469,309.45597014925374,309.45597014925374,60.0,1257.5,0.04554079696394687,21000.0,393671.0,313.0584493041749,False,344.1253112033195,1080.3745620021655,2025,True,True,True,True,True,,1507.8945454545456,0.5411519011457275,1.6433509939204813
finish_0137,means of ascent,2025-05-07,667.5,765.0,757.5,330.0,330.0,330.0,150.0,240.0,240.0,187.5,195.0,187.5,5,2025-05-06,2025-05-07,757.5,calendar_analysis_duration_with_gt15m_overlap_restored,97.5,90.0,1,False,,,213564.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Means of ascent v2 - Caro, Robert A - (2009, Knopf Doubleday Publishing Group).epub",90.0,213564.0,282854.0,69290.0,epub_spine_body_sections,,130500.0,https://www.readinglength.com/work/Wkqedyu,,,-83064.0,-0.388941956509524,0.388941956509524,"Business, management",32282.0,470.0,2120.0,281.9326732673267,279.1686274509804,279.1686274509804,240.0,517.5,0.31683168316831684,84000.0,129564.0,250.36521739130436,False,647.1636363636363,1511.5843494221872,2025,True,True,True,True,True,,776.5963636363637,0.605204997096889,2.729860837968946
finish_0138,man’s search for meaning,2025-05-11,165.0,165.0,165.0,135.0,135.0,135.0,0.0,0.0,0.0,30.0,30.0,30.0,3,2025-05-10,2025-05-11,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,45192.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Man’s Search for Meaning - Viktor E. Frankl_ Harold S. Kushner_ William J. Winslade_ Isle Lasch - Beacon Press (2006).epub,90.0,45192.0,45193.0,1.0,epub_spine_body_sections,,,,,,,,,General Reading,6604.0,123.0,18.0,273.8909090909091,273.8909090909091,273.8909090909091,0.0,165.0,0.0,0.0,45192.0,273.8909090909091,False,334.75555555555553,1461.32058771464,2025,True,True,True,True,True,,164.33454545454546,0.7484731810939989,0.10953266064790228
finish_0139,master of the senate,2025-05-19,1012.5,1207.5,1200.0,577.5,577.5,577.5,187.5,375.0,375.0,247.5,255.0,247.5,18,2023-01-25,2025-05-19,1200.0,calendar_analysis_duration_with_gt15m_overlap_restored,195.0,187.5,1,False,,,546494.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Master of the Senate v3 - Caro, Robert A.epub",90.0,546494.0,616427.0,69933.0,epub_spine_body_sections,,308000.0,https://www.readinglength.com/work/WdnMtJb,,,-238494.0,-0.4364073530541963,0.4364073530541963,"Business, management",41805.0,605.0,3830.0,455.4116666666667,452.5830227743271,452.5830227743271,375.0,825.0,0.3125,131250.0,415244.0,503.3260606060606,False,946.3099567099567,764.9672274535493,2025,True,True,True,True,True,,1987.250909090909,0.3044406708948314,1.9272855694664535
finish_0140,the passage of power,2025-05-27,1192.5,1200.0,1192.5,997.5,1005.0,997.5,60.0,60.0,60.0,135.0,135.0,135.0,10,2024-03-21,2025-05-27,1192.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,328935.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Passage of Power_ The Years of Lyndon Johnson v4- Robert A. Caro - (2012, Knopf).epub",90.0,328935.0,405253.0,76318.0,epub_spine_body_sections,,184000.0,https://www.readinglength.com/work/WNLqUMg,,,-144935.0,-0.4406189672731694,0.4406189672731694,"Business, management",58979.0,910.0,4002.0,275.8364779874214,274.1125,274.1125,60.0,1132.5,0.050314465408805034,21000.0,307935.0,271.9072847682119,False,329.7593984962406,1793.0290178910727,2025,True,True,True,True,True,,1196.1272727272728,0.7607886056515725,3.345797801997355
finish_0144,bureaucracy,2025-06-17,577.5,585.0,577.5,570.0,570.0,570.0,0.0,0.0,0.0,7.5,15.0,7.5,15,2025-06-09,2025-06-17,577.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,168479.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Bureaucracy _ what government agencies do and why they do it - James Q. Wilson - (2000).epub,82.0,168479.0,189461.0,20982.0,epub_spine_body_sections,,,,,,,,,"Business, management",1790.0,30.0,0.0,291.7385281385281,287.9982905982906,287.9982905982906,0.0,577.5,0.0,0.0,168479.0,291.7385281385281,False,295.57719298245615,106.24469518456307,2025,True,True,True,True,True,,612.6509090909091,0.04896752711020365,0.0
finish_0145,theory and practice of gamesmanship,2025-06-20,75.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,90.0,90.0,1,2025-06-20,2025-06-20,90.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,1,False,,,22115.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Theory and Practice of Gamesmanship_ Or, the Art of Winning Games Without Actually Cheating - Stephen Potter - (2015, Pickle Partners Publishing).epub",90.0,22115.0,22518.0,403.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,245.72222222222223,245.72222222222223,245.72222222222223,0.0,90.0,0.0,0.0,22115.0,245.72222222222223,False,inf,0.0,2025,True,True,True,False,False,calendar_time_lte_90_minutes,80.41818181818182,0.0,0.0
finish_0147,how to improve your marriage without talking about it,2025-06-30,195.0,195.0,195.0,180.0,180.0,180.0,0.0,0.0,0.0,15.0,15.0,15.0,5,2025-02-01,2025-06-30,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,62736.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/How to Improve Your Marriage Without Talking About It - Patricia Love, Steven Stosny - (2008, Harmony).epub",90.0,62736.0,63296.0,560.0,epub_spine_body_sections,,,,,,,,,General Reading,3922.0,85.0,20.0,321.7230769230769,321.7230769230769,321.7230769230769,0.0,195.0,0.0,0.0,62736.0,321.7230769230769,False,348.53333333333336,625.1593981127264,2025,True,True,True,True,True,,228.13090909090909,0.3725930884978322,0.08766896199948992
finish_0149,Mathematics for Machine Learning,2025-07-09,1072.5,1102.5,1072.5,1027.5,1057.5,1027.5,0.0,0.0,0.0,45.0,45.0,45.0,43,2024-03-22,2025-07-09,1072.5,calendar_analysis_duration_with_gt15m_overlap_restored,30.0,0.0,1,False,,,19784.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Mathematics for Machine Learning Soln.pdf,90.0,19784.0,21251.0,1467.0,pdf_repeated_header_footer_body_pages,,,,,,,,,Machine Learning,0.0,0.0,0.0,18.446620046620048,17.94467120181406,17.94467120181406,0.0,1072.5,0.0,0.0,19784.0,18.446620046620048,False,19.254501216545012,0.0,2025,True,True,True,True,True,,71.94181818181818,0.0,0.0
finish_0152,blueprint reading: construction drawings for the building trade,2025-07-28,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,1,2025-07-28,2025-07-28,45.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,92387.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Blueprint reading _ construction drawings for the building trades (2008, McGraw-Hill Companies, Inc.) - [McGraw Hill professional] Sam A. A. Kubba - [10.1036_0071549862].pdf",85.0,92387.0,94180.0,1793.0,pdf_repeated_header_footer_body_pages,,,,,,,,,Unknown Shelf,0.0,0.0,0.0,2053.0444444444443,2053.0444444444443,2053.0444444444443,0.0,45.0,0.0,0.0,92387.0,2053.0444444444443,False,inf,0.0,2025,True,True,True,False,False,calendar_time_lte_90_minutes,335.95272727272726,0.0,0.0
finish_0153,failure is not an option,2025-07-28,517.5,540.0,532.5,472.5,495.0,487.5,0.0,0.0,0.0,45.0,45.0,45.0,9,2025-07-06,2025-07-28,532.5,calendar_analysis_duration_with_gt15m_overlap_restored,22.5,15.0,1,False,,,159988.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Failure Is Not an Option_ Mission Control from Mercury to Apollo 13 and Beyond - Gene Kranz - Simon & Schuster (2000).epub,90.0,159988.0,164489.0,4501.0,epub_spine_body_sections,,,,,,,,,"Business, management",10259.0,186.0,316.0,300.4469483568075,296.27407407407406,296.27407407407406,0.0,532.5,0.0,0.0,159988.0,300.4469483568075,False,338.5989417989418,641.2355926694502,2025,True,True,True,True,True,,581.7745454545454,0.3197114783608771,0.5431657374303073
finish_0155,age of ambition,2025-08-02,172.5,210.0,202.5,142.5,150.0,142.5,0.0,0.0,0.0,30.0,60.0,60.0,7,2025-07-23,2025-08-02,202.5,calendar_analysis_duration_with_gt15m_overlap_restored,37.5,30.0,1,False,,,151444.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Age of Ambition_ Chasing Fortune, Truth, and Faith in the New China - Osnos, Evan - (2014, Farrar, Straus and Giroux).epub",90.0,151444.0,154807.0,3363.0,epub_spine_body_sections,,,,,,,,,Histories,3347.0,72.0,34.0,747.8716049382716,721.1619047619048,721.1619047619048,0.0,202.5,0.0,0.0,151444.0,747.8716049382716,False,1062.7649122807018,221.00578431631493,2025,True,True,True,True,True,,550.7054545454546,0.13074139615963656,0.06173899263093949
finish_0156,Apple in China,2025-08-10,352.5,360.0,352.5,292.5,300.0,292.5,0.0,0.0,0.0,60.0,60.0,60.0,5,2025-08-09,2025-08-10,352.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,126939.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Apple in China - Patrick McGee - (2025, Simon & Schuster UK).epub",90.0,126939.0,145048.0,18109.0,epub_spine_body_sections,,,,,,,,,"Business, management",2909.0,61.0,0.0,360.11063829787236,352.60833333333335,352.60833333333335,0.0,352.5,0.0,0.0,126939.0,360.11063829787236,False,433.9794871794872,229.16518957924674,2025,True,True,True,True,True,,461.59636363636366,0.13215008783746524,0.0
finish_0157,the price of victory,2025-08-14,1237.5,1275.0,1252.5,1207.5,1245.0,1222.5,0.0,0.0,0.0,30.0,30.0,30.0,15,2025-08-11,2025-08-14,1252.5,calendar_analysis_duration_with_gt15m_overlap_restored,37.5,15.0,1,False,,,306312.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Price of Victory - Rodger, N A M - (2024, Penguin Books Ltd).epub",90.0,306312.0,444030.0,137718.0,epub_spine_body_sections,,,,,,,,,Histories,36404.0,809.0,916.0,244.56047904191618,240.24470588235295,240.24470588235295,0.0,1252.5,0.0,0.0,306312.0,244.56047904191618,False,253.67453416149067,1188.461438010917,2025,True,True,True,True,True,,1113.861818181818,0.726301940505106,0.8223641254668443
finish_0159,Richard Nixon the Life,2025-09-11,922.5,930.0,922.5,817.5,825.0,817.5,0.0,0.0,0.0,105.0,105.0,105.0,12,2025-08-16,2025-09-11,922.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,316037.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Richard Nixon_ The Life - Farrell, John Aloysius_Nixon, Richard Milhous - (2017, Knopf Doubleday Publishing Group).epub",90.0,316037.0,326023.0,9986.0,epub_spine_body_sections,,,,,,,,,Histories,32162.0,649.0,2086.0,342.58753387533875,339.8247311827957,339.8247311827957,0.0,922.5,0.0,0.0,316037.0,342.58753387533875,False,386.5896024464832,1017.6656530722669,2025,True,True,True,True,True,,1149.2254545454546,0.5647281805611368,1.8151355695693858
