finish_id,title,matched_finish_date,first_pass_calendar_minutes,first_pass_wall_clock_minutes,first_pass_overlap_policy_minutes,reading_calendar_minutes,reading_wall_clock_minutes,reading_overlap_policy_minutes,audiobook_calendar_minutes,audiobook_wall_clock_minutes,audiobook_overlap_policy_minutes,finished_calendar_minutes,finished_wall_clock_minutes,finished_overlap_policy_minutes,n_included_events,first_event,last_event,primary_first_pass_minutes,primary_minutes_rule,calendar_overlap_delta_minutes,overlap_policy_restored_minutes,read_instance,is_reread,previous_finish_date,days_since_previous_finish,chosen_word_count,word_count_source,word_count_confidence,local_file_path,local_file_match_score,local_file_match_hint,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,metadata_page_count,metadata_word_estimate,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local,category,highlighted_words,highlight_count,my_note_words,wpm_first_pass_primary,wpm_first_pass_wall_clock,wpm_first_pass_full_wall_clock,audiobook_primary_minutes,non_audio_primary_minutes,audiobook_share_of_primary_minutes,estimated_audio_words_at_350wpm,estimated_visual_words_after_audio_350wpm,wpm_visual_after_audio_350wpm,audio_dominant,wpm_reading_only_calendar,highlight_words_per_10k_words,finish_year,uses_local_file_word_count,usable_for_speed,usable_for_confident_speed,usable_for_duration_screened_speed,usable_for_visual_reading_speed,duration_screen_exclusion_reason
finish_0031,Deep Learning by Goodfellow et all,2022-09-22,15.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,30.0,1,2022-09-22,2022-09-22,30.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,30.0,0.0,0.0,,,False,,,2022,False,False,False,False,False,
finish_0032,the machine that changed the world,2022-09-26,195.0,195.0,195.0,180.0,180.0,180.0,0.0,0.0,0.0,15.0,15.0,15.0,6,2022-09-12,2022-09-26,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,96800.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,352.0,96800.0,,,,"Business, management",0.0,0.0,0.0,496.4102564102564,496.4102564102564,496.4102564102564,0.0,195.0,0.0,0.0,96800.0,496.4102564102564,False,537.7777777777778,0.0,2022,False,False,False,False,False,
finish_0033,pragmatic programmer,2022-10-27,255.0,255.0,255.0,225.0,225.0,225.0,0.0,0.0,0.0,30.0,30.0,30.0,8,2022-05-23,2022-10-27,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,91862.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Pragmatic Programmer_ From Journeyman to Master-Andrew Hunt, David Thomas - Addison-Wesley Professional (1999).pdf",100.0,"The Pragmatic Programmer_ From Journeyman to Master-Andrew Hunt, David Thomas - Addison-Wesley Professional (1999).pdf",91862.0,92110.0,248.0,pdf_repeated_header_footer_body_pages,,88000.0,https://www.readinglength.com/book/BSC5ung,352.0,96800.0,-3862.0,-0.0420413228538459,0.0420413228538459,,,,,360.24313725490197,360.24313725490197,360.24313725490197,0.0,255.0,0.0,0.0,91862.0,360.24313725490197,False,408.27555555555557,,2022,True,True,True,True,True,
finish_0034,The Art of Readable Code,2022-11-30,75.0,75.0,75.0,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,3,2022-11-15,2022-11-30,75.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,42585.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Art of Readable Code/The Art of Readable Code.epub,100.0,The Art of Readable Code,42585.0,48727.0,6142.0,epub_spine_body_sections,,,,206.0,56650.0,,,,Computer Science,1290.0,56.0,16.0,567.8,567.8,567.8,0.0,75.0,0.0,0.0,42585.0,567.8,False,709.75,302.923564635435,2022,True,True,True,False,False,calendar_time_lte_90_minutes
finish_0035,ptaesp,2022-12-03,87.50000000000001,165.0,165.0,72.50000000000001,150.0,150.0,0.0,0.0,0.0,15.0,15.0,15.0,3,2022-12-02,2022-12-03,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,77.49999999999999,77.49999999999999,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,165.0,0.0,0.0,,,False,,,2022,False,False,False,False,False,
finish_0036,the scholomancer,2022-12-04,345.0,345.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,345.0,345.0,1,2022-12-04,2022-12-04,345.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,345.0,0.0,0.0,,,False,,,2022,False,False,False,False,False,
finish_0037,The Last Graduate,2022-12-06,375.0,375.0,375.0,225.0,225.0,225.0,0.0,0.0,0.0,150.0,150.0,150.0,3,2022-12-05,2022-12-06,375.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,fiction,0.0,0.0,0.0,,,,0.0,375.0,0.0,0.0,,,False,,,2022,False,False,False,False,False,
finish_0038,The Golden Enclaves,2022-12-06,457.5,465.0,457.5,375.0,375.0,375.0,0.0,0.0,0.0,82.5,90.0,82.5,2,2022-12-06,2022-12-06,457.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,105600.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,384.0,105600.0,,,,fiction,0.0,0.0,0.0,230.81967213114754,227.09677419354838,227.09677419354838,0.0,457.5,0.0,0.0,105600.0,230.81967213114754,False,281.6,0.0,2022,False,False,False,False,False,
finish_0039,The Three-Body Problem,2022-12-26,255.0,315.0,315.0,225.0,285.0,285.0,0.0,0.0,0.0,30.0,30.0,30.0,5,2022-12-24,2022-12-26,315.0,calendar_analysis_duration_with_gt15m_overlap_restored,60.0,60.0,1,False,,,122388.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Three-Body Problem/The Three-Body Problem.epub,100.0,The Three-Body Problem,122388.0,122389.0,1.0,epub_spine_body_sections,,,,417.0,114675.0,,,,,,,,388.53333333333336,388.53333333333336,388.53333333333336,0.0,315.0,0.0,0.0,122388.0,388.53333333333336,False,543.9466666666667,,2022,True,True,True,True,True,
finish_0040,tdf,2022-12-27,555.0,555.0,555.0,465.0,465.0,465.0,0.0,0.0,0.0,90.0,90.0,90.0,5,2022-12-26,2022-12-27,555.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,170399.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Discovery of France/The Discovery of France.epub,82.0,tdf,170399.0,170829.0,430.0,epub_spine_body_sections,,,,,,,,,,,,,307.0252252252252,307.0252252252252,307.0252252252252,0.0,555.0,0.0,0.0,170399.0,307.0252252252252,False,366.4494623655914,,2022,True,True,True,True,True,
finish_0041,deaths end,2023-01-01,472.5,555.0,555.0,397.5,450.0,450.0,0.0,0.0,0.0,75.0,105.0,105.0,5,2022-12-29,2023-01-01,555.0,calendar_analysis_duration_with_gt15m_overlap_restored,82.5,82.5,1,False,,,229157.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Death_s End (The Three-Body Problem)/Death_s End (The Three-Body Problem).epub,100.0,Death_s End (The Three-Body Problem).html,229157.0,230177.0,1020.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,412.8954954954955,412.8954954954955,412.8954954954955,0.0,555.0,0.0,0.0,229157.0,412.8954954954955,False,576.4955974842767,0.0,2023,True,True,True,True,True,
finish_0042,hswyltbakoib,2023-01-11,150.0,150.0,150.0,45.0,45.0,45.0,0.0,0.0,0.0,105.0,105.0,105.0,2,2022-12-21,2023-01-11,150.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,150.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0043,Never Finished,2023-01-12,247.5,285.0,277.5,232.5,270.0,262.5,0.0,0.0,0.0,15.0,15.0,15.0,7,2023-01-04,2023-01-12,277.5,calendar_analysis_duration_with_gt15m_overlap_restored,37.5,30.0,1,False,,,85800.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,312.0,85800.0,,,,General Reading,0.0,0.0,0.0,309.18918918918916,301.05263157894734,301.05263157894734,0.0,277.5,0.0,0.0,85800.0,309.18918918918916,False,369.03225806451616,0.0,2023,False,False,False,False,False,
finish_0044,Piccadilly Jim,2023-01-24,315.0,315.0,315.0,240.0,240.0,240.0,0.0,0.0,0.0,75.0,75.0,75.0,5,2023-01-19,2023-01-24,315.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,75350.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,274.0,75350.0,,,,Literature,637.0,20.0,0.0,239.20634920634922,239.20634920634922,239.20634920634922,0.0,315.0,0.0,0.0,75350.0,239.20634920634922,False,313.9583333333333,84.53881884538819,2023,False,False,False,False,False,
finish_0045,The Red Badge of Courage,2023-02-07,195.0,195.0,195.0,120.0,120.0,120.0,0.0,0.0,0.0,75.0,75.0,75.0,4,2023-01-31,2023-02-07,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,Literature,0.0,0.0,0.0,,,,0.0,195.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0046,wdycwopt,2023-02-27,247.5,255.0,247.5,232.5,240.0,232.5,0.0,0.0,0.0,15.0,15.0,15.0,4,2023-02-26,2023-02-27,247.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,,,low,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/What Do You Care What Other People Think __ Furthe/What Do You Care What Other People Think __ Fur.pdf,82.0,wdycwopt,0.0,0.0,0.0,pdf_raw_text_fallback,no_text_extracted,,,,,,,,,,,,,,,0.0,247.5,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0047,surely you’re joking Feynman,2023-03-01,368.0,375.0,368.0,323.0,330.0,323.0,0.0,0.0,0.0,45.0,45.0,45.0,5,2023-02-28,2023-03-01,368.0,calendar_analysis_duration_with_gt15m_overlap_restored,7.0,0.0,1,False,,,126883.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/ _Surely You_re Joking, Mr. Feynman!__ Adventure/ _Surely You_re Joking, Mr. Feynman!__ Advent.pdf",85.0,surely you’re joking Feynman,126883.0,127231.0,348.0,pdf_repeated_header_footer_body_pages,,,,352.0,96800.0,,,,General Reading,0.0,0.0,0.0,344.7907608695652,338.3546666666667,338.3546666666667,0.0,368.0,0.0,0.0,126883.0,344.7907608695652,False,392.8266253869969,0.0,2023,True,True,True,True,True,
finish_0048,tltf,2023-04-09,255.0,255.0,255.0,240.0,240.0,240.0,0.0,0.0,0.0,15.0,15.0,15.0,5,2023-03-26,2023-04-09,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,255.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0049,Full Faith and Credit,2023-04-24,450.0,450.0,450.0,375.0,375.0,375.0,0.0,0.0,0.0,75.0,75.0,75.0,7,2023-04-16,2023-04-24,450.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,82500.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,300.0,82500.0,,,,"Business, management",0.0,0.0,0.0,183.33333333333334,183.33333333333334,183.33333333333334,0.0,450.0,0.0,0.0,82500.0,183.33333333333334,False,220.0,0.0,2023,False,False,False,False,False,
finish_0050,screwtape letters,2023-05-03,120.0,120.0,120.0,90.0,90.0,90.0,0.0,0.0,0.0,30.0,30.0,30.0,4,2023-05-01,2023-05-03,120.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,2,True,2022-05-14,354.0,31129.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Screwtape Letters/The Screwtape Letters.epub,100.0,The Screwtape Letters.html,31129.0,31324.0,195.0,epub_spine_body_sections,,40000.0,https://www.readinglength.com/work/WPCt7r2,160.0,44000.0,8871.0,0.2849754248449998,0.2849754248449998,Literature,6402.0,130.0,0.0,259.40833333333336,259.40833333333336,259.40833333333336,0.0,120.0,0.0,0.0,31129.0,259.40833333333336,False,345.8777777777778,2056.6031674644223,2023,True,False,False,False,False,
finish_0051,autobiography of ben franklin,2023-05-20,165.0,165.0,165.0,105.0,105.0,105.0,0.0,0.0,0.0,60.0,60.0,60.0,4,2023-05-18,2023-05-20,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,2,True,2022-04-21,394.0,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,165.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0052,starship troopers,2023-06-20,174.99999999999997,285.0,285.0,75.0,75.0,75.0,0.0,0.0,0.0,99.99999999999996,210.0,210.0,3,2023-06-12,2023-06-20,285.0,calendar_analysis_duration_with_gt15m_overlap_restored,110.00000000000004,110.00000000000004,1,False,,,86699.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Starship Troopers Robert A. Heinlein - (1987).pdf,100.0,Starship Troopers Robert A. Heinlein - (1987).pdf,86699.0,86699.0,0.0,pdf_repeated_header_footer_body_pages,,52000.0,https://www.readinglength.com/book/BstO0A6,233.0,64075.0,-34699.0,-0.4002237626731565,0.4002237626731565,fiction,0.0,0.0,0.0,304.20701754385965,304.20701754385965,304.20701754385965,0.0,285.0,0.0,0.0,86699.0,304.20701754385965,False,1155.9866666666667,0.0,2023,True,True,True,True,True,
finish_0053,Stranger in a Strange Land,2023-07-05,592.5,675.0,667.5,442.5,525.0,517.5,0.0,0.0,0.0,150.0,150.0,150.0,10,2023-07-02,2023-07-05,667.5,calendar_analysis_duration_with_gt15m_overlap_restored,82.5,75.0,1,False,,,167906.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Stranger in a strange land -Robert A. Heinlein - Ace Books (1961).pdf,90.0,Stranger in a Strange Land,167906.0,170584.0,2678.0,pdf_repeated_header_footer_body_pages,,109500.0,https://www.readinglength.com/book/BtRmrhy,438.0,120450.0,-58406.0,-0.3478493919216704,0.3478493919216704,fiction,2371.0,66.0,0.0,251.5445692883895,248.74962962962962,248.74962962962962,0.0,667.5,0.0,0.0,167906.0,251.5445692883895,False,379.44858757062144,141.20996271723465,2023,True,True,True,True,True,
finish_0054,Bone,2023-07-14,240.0,240.0,240.0,210.0,210.0,210.0,0.0,0.0,0.0,30.0,30.0,30.0,4,2023-07-13,2023-07-14,240.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,240.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0055,The Moon Is A Harsh Mistress,2023-07-26,435.0,435.0,435.0,330.0,330.0,330.0,0.0,0.0,0.0,105.0,105.0,105.0,4,2023-07-25,2023-07-26,435.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,120469.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Moon Is a Harsh Mistress - Robert A. Heinlein - (1987).pdf,100.0,The Moon Is a Harsh Mistress - Robert A. Heinlein - (1987).pdf,120469.0,120469.0,0.0,pdf_repeated_header_footer_body_pages,,95500.0,https://www.readinglength.com/book/BKfozRz,360.0,99000.0,-24969.0,-0.2072649395280113,0.2072649395280113,fiction,0.0,0.0,0.0,276.9402298850575,276.9402298850575,276.9402298850575,0.0,435.0,0.0,0.0,120469.0,276.9402298850575,False,365.05757575757576,0.0,2023,True,True,True,True,True,
finish_0056,Essays to Do Good,2023-08-05,150.0,165.0,165.0,105.0,105.0,105.0,0.0,0.0,0.0,45.0,60.0,60.0,6,2023-06-09,2023-08-05,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,Literature,0.0,0.0,0.0,,,,0.0,165.0,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0057,Player of Games,2023-08-17,420.0,420.0,420.0,225.0,225.0,225.0,0.0,0.0,0.0,195.0,195.0,195.0,5,2023-08-14,2023-08-17,420.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,116409.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Player of Games/The Player of Games.epub,100.0,The Player of Games.html,116409.0,116433.0,24.0,epub_spine_body_sections,,,,320.0,88000.0,,,,fiction,1754.0,50.0,76.0,277.1642857142857,277.1642857142857,277.1642857142857,0.0,420.0,0.0,0.0,116409.0,277.1642857142857,False,517.3733333333333,150.67563504540027,2023,True,True,True,True,True,
finish_0058,King Solomons Mines,2023-08-23,367.5,375.0,367.5,202.5,210.0,202.5,0.0,0.0,0.0,165.0,165.0,165.0,3,2021-11-08,2023-08-23,367.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,367.5,0.0,0.0,,,False,,,2023,False,False,False,False,False,
finish_0059,The Peace War,2023-08-29,240.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,255.0,255.0,1,2023-08-29,2023-08-29,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,1,False,,,85525.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,311.0,85525.0,,,,fiction,0.0,0.0,0.0,335.3921568627451,335.3921568627451,335.3921568627451,0.0,255.0,0.0,0.0,85525.0,335.3921568627451,False,inf,0.0,2023,False,False,False,False,False,
finish_0060,The Sun Also Rises,2023-10-04,225.0,225.0,225.0,165.0,165.0,165.0,0.0,0.0,0.0,60.0,60.0,60.0,6,2023-09-24,2023-10-04,225.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,67925.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,247.0,67925.0,,,,Literature,1176.0,28.0,0.0,301.8888888888889,301.8888888888889,301.8888888888889,0.0,225.0,0.0,0.0,67925.0,301.8888888888889,False,411.6666666666667,173.13213102686788,2023,False,False,False,False,False,
finish_0061,Harry Potter and the Methods of Rationality,2023-10-25,1575.0,1590.0,1575.0,1185.0,1200.0,1185.0,0.0,0.0,0.0,390.0,390.0,390.0,9,2023-10-22,2023-10-25,1575.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,540925.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,1967.0,540925.0,,,,fiction,1831.0,53.0,72.0,343.44444444444446,340.20440251572325,340.20440251572325,0.0,1575.0,0.0,0.0,540925.0,343.44444444444446,False,456.47679324894517,33.849424596755554,2023,False,False,False,False,False,
finish_0062,Three Men in a Boat,2023-11-09,285.0,285.0,285.0,180.0,180.0,180.0,0.0,0.0,0.0,105.0,105.0,105.0,5,2023-11-08,2023-11-09,285.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,50600.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,184.0,50600.0,,,,Literature,900.0,21.0,0.0,177.5438596491228,177.5438596491228,177.5438596491228,0.0,285.0,0.0,0.0,50600.0,177.5438596491228,False,281.1111111111111,177.86561264822134,2023,False,False,False,False,False,
finish_0063,out of the silent planet,2023-12-05,225.0,225.0,225.0,165.0,165.0,165.0,0.0,0.0,0.0,60.0,60.0,60.0,4,2023-11-30,2023-12-05,225.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,59431.0,local_file_word_count,high,data/Books/Out of the Silent Planet by CS Lewis.pdf,100.0,data/Books/Out of the Silent Planet by CS Lewis.pdf,59431.0,60078.0,647.0,pdf_repeated_header_footer_body_pages,,57757.0,https://www.gutenberg.ca/ebooks/lewiscs-outofthesilentplanet/lewiscs-outofthesilentplanet-00-h.html,174.0,47850.0,-1674.0,-0.0281671181706516,0.0281671181706516,fiction,0.0,0.0,0.0,264.1377777777778,264.1377777777778,264.1377777777778,0.0,225.0,0.0,0.0,59431.0,264.1377777777778,False,360.1878787878788,0.0,2023,True,True,True,True,True,
finish_0064,Perelandra by CS Lewis book 2.pdf,2023-12-10,315.0,315.0,315.0,225.0,225.0,225.0,0.0,0.0,0.0,90.0,90.0,90.0,8,2023-12-05,2023-12-10,315.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,86344.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Perelandra by CS Lewis book 2.pdf,100.0,Perelandra by CS Lewis book 2.pdf,86344.0,87422.0,1078.0,pdf_repeated_header_footer_body_pages,,,,223.0,61325.0,,,,fiction,0.0,0.0,0.0,274.10793650793653,274.10793650793653,274.10793650793653,0.0,315.0,0.0,0.0,86344.0,274.10793650793653,False,383.75111111111113,0.0,2023,True,True,True,True,True,
finish_0065,that hideous strength,2023-12-14,380.0,480.0,480.0,365.0,465.0,465.0,0.0,0.0,0.0,15.0,15.0,15.0,9,2023-12-11,2023-12-14,480.0,calendar_analysis_duration_with_gt15m_overlap_restored,100.0,100.0,1,False,,,159372.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/That Hideous Strength by CS Lewis.pdf,100.0,That Hideous Strength by CS Lewis.pdf,159372.0,161007.0,1635.0,pdf_repeated_header_footer_body_pages,,,,382.0,105050.0,,,,fiction,0.0,0.0,0.0,332.025,332.025,332.025,0.0,480.0,0.0,0.0,159372.0,332.025,False,436.6356164383562,0.0,2023,True,True,True,True,True,
finish_0066,The Screwtape Letters,2023-12-22,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,1,2023-12-22,2023-12-22,120.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,31129.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Screwtape Letters/The Screwtape Letters.epub,100.0,The Screwtape Letters,31129.0,31324.0,195.0,epub_spine_body_sections,,40000.0,https://www.readinglength.com/work/WPCt7r2,160.0,44000.0,8871.0,0.2849754248449998,0.2849754248449998,Literature,6402.0,130.0,0.0,259.40833333333336,259.40833333333336,259.40833333333336,0.0,120.0,0.0,0.0,31129.0,259.40833333333336,False,inf,2056.6031674644223,2023,True,True,True,True,True,
finish_0067,the abolition of man,2023-12-23,127.5,180.0,180.0,75.0,75.0,75.0,0.0,0.0,0.0,52.5,105.0,105.0,3,2022-06-02,2023-12-25,180.0,calendar_analysis_duration_with_gt15m_overlap_restored,52.5,52.5,1,False,,,21126.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The abolition of Man CS Lewis#keep#/The abolition of Man CS Lewis#keep#.pdf,100.0,The abolition of Man CS Lewis#keep#.pdf,21126.0,21771.0,645.0,pdf_repeated_header_footer_body_pages,,,,117.0,32175.0,,,,Literature,0.0,0.0,0.0,117.36666666666666,117.36666666666666,117.36666666666666,0.0,180.0,0.0,0.0,21126.0,117.36666666666666,False,281.68,0.0,2023,True,True,True,True,True,
finish_0068,The Man Who Was Thursday,2024-01-20,255.0,255.0,255.0,165.0,165.0,165.0,0.0,0.0,0.0,90.0,90.0,90.0,5,2024-01-18,2024-01-20,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,44550.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,162.0,44550.0,,,,Literature,1285.0,23.0,0.0,174.7058823529412,174.7058823529412,174.7058823529412,0.0,255.0,0.0,0.0,44550.0,174.7058823529412,False,270.0,288.43995510662177,2024,False,False,False,False,False,
finish_0069,digital minamalism,2024-01-21,112.5,120.0,112.5,82.5,90.0,82.5,0.0,0.0,0.0,30.0,30.0,30.0,5,2023-11-11,2024-01-21,112.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,64190.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Digital Minimalism/Digital Minimalism.epub,100.0,Digital Minimalism.html,64190.0,73843.0,9653.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,570.5777777777778,534.9166666666666,534.9166666666666,0.0,112.5,0.0,0.0,64190.0,570.5777777777778,False,778.060606060606,0.0,2024,True,True,True,True,True,
finish_0070,ewtca,2024-02-19,292.5,300.0,292.5,232.5,240.0,232.5,0.0,0.0,0.0,60.0,60.0,60.0,11,2023-11-12,2024-02-19,292.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,292.5,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0071,how to win friends and influence people,2024-02-24,292.5,315.0,307.5,262.5,285.0,277.5,0.0,0.0,0.0,30.0,30.0,30.0,10,2023-08-27,2024-02-24,307.5,calendar_analysis_duration_with_gt15m_overlap_restored,22.5,15.0,1,False,,,80456.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/How to Win Friends and Influence People -- Carnegie, Dale -- 2009 -- Simon and Schuster.epub",90.0,how to win friends and influence people,80456.0,80457.0,1.0,epub_spine_body_sections,,72000.0,https://www.readinglength.com/book/B13Et31,276.0,75900.0,-8456.0,-0.1051009247290444,0.1051009247290444,"Business, management",0.0,0.0,0.0,261.64552845528453,255.41587301587302,255.41587301587302,0.0,307.5,0.0,0.0,80456.0,261.64552845528453,False,306.49904761904764,0.0,2024,True,True,True,True,True,
finish_0072,Tremendous Trifles,2024-03-01,60.0,60.0,60.0,30.0,30.0,30.0,0.0,0.0,0.0,30.0,30.0,30.0,3,2024-01-31,2024-03-01,60.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,59778.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Tremendous Trifles/Tremendous Trifles.epub,100.0,Tremendous Trifles,59778.0,60112.0,334.0,epub_spine_body_sections,,,,142.0,39050.0,,,,Literature,0.0,0.0,0.0,996.3,996.3,996.3,0.0,60.0,0.0,0.0,59778.0,996.3,False,1992.6,0.0,2024,True,True,True,False,False,calendar_time_lte_90_minutes
finish_0073,Jude the Obscure,2024-03-08,487.5,570.0,570.0,457.5,510.0,510.0,0.0,0.0,0.0,30.0,60.0,60.0,8,2024-03-04,2024-03-08,570.0,calendar_analysis_duration_with_gt15m_overlap_restored,82.5,82.5,1,False,,,66000.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,240.0,66000.0,,,,Literature,0.0,0.0,0.0,115.78947368421052,115.78947368421052,115.78947368421052,0.0,570.0,0.0,0.0,66000.0,115.78947368421052,False,144.2622950819672,0.0,2024,False,False,False,False,False,
